00:04:39.351 [main] INFO  c.b.launchers.LaunchMavenCommand - Executing maven archetype command - browserstack-sdk-archetype-integrate
09:54:36.069 [Worker-56: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
10:12:23.608 [Worker-56: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
10:12:23.610 [Worker-56: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
10:12:23.612 [Worker-56: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
10:12:23.613 [Worker-56: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
10:21:48.663 [Worker-65: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
10:21:48.665 [Worker-65: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
10:21:48.666 [Worker-65: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
10:21:48.667 [Worker-65: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
10:32:28.473 [Worker-63: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
10:32:28.474 [Worker-63: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
10:32:28.475 [Worker-63: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
10:32:28.476 [Worker-63: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
10:33:06.967 [Worker-63: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
10:33:06.968 [Worker-63: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
10:33:06.969 [Worker-63: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
10:33:06.969 [Worker-63: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
10:38:00.495 [Worker-68: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
10:38:00.496 [Worker-68: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
10:38:00.497 [Worker-68: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
10:38:00.498 [Worker-68: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
10:44:48.649 [Worker-65: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
10:44:48.651 [Worker-65: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
10:44:48.653 [Worker-65: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
10:44:48.654 [Worker-65: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
10:44:52.199 [Worker-65: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
10:44:56.052 [Worker-73: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
10:44:56.053 [Worker-73: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
10:44:56.054 [Worker-73: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
10:45:54.694 [Worker-73: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
10:45:54.696 [Worker-73: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
10:45:54.697 [Worker-73: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
10:45:54.698 [Worker-73: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
10:46:47.750 [Worker-72: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
10:46:47.752 [Worker-72: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
10:46:47.754 [Worker-72: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
10:46:47.755 [Worker-72: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
10:47:50.333 [Worker-71: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
10:47:50.334 [Worker-71: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
10:47:50.335 [Worker-71: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
10:47:50.336 [Worker-71: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
10:49:41.413 [Worker-72: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
10:49:41.414 [Worker-72: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
10:49:41.416 [Worker-72: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
10:49:41.416 [Worker-72: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
10:54:35.908 [Worker-74: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
10:54:35.909 [Worker-74: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
10:54:35.910 [Worker-74: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
10:54:35.911 [Worker-74: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
10:56:11.634 [Worker-78: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
10:56:11.635 [Worker-78: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
10:56:11.636 [Worker-78: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
10:56:11.636 [Worker-78: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
10:58:44.237 [Worker-79: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
10:58:44.238 [Worker-79: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
10:58:44.239 [Worker-79: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
10:58:44.239 [Worker-79: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
11:02:30.217 [Worker-81: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
11:02:30.218 [Worker-81: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
11:02:30.220 [Worker-81: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
11:02:30.220 [Worker-81: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
11:04:47.301 [Worker-81: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
11:04:47.302 [Worker-81: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
11:04:47.303 [Worker-81: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
11:04:47.303 [Worker-81: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
11:06:54.766 [Worker-88: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
11:06:54.767 [Worker-88: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
11:06:54.769 [Worker-88: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
11:06:54.770 [Worker-88: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
11:08:20.075 [Worker-85: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
11:08:20.076 [Worker-85: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
11:08:20.077 [Worker-85: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
11:08:20.077 [Worker-85: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
11:16:27.173 [Worker-78: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
11:16:27.175 [Worker-78: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
11:16:27.176 [Worker-78: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
11:16:27.177 [Worker-78: Launching MobileTest] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
11:16:42.115 [Worker-78: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
11:16:42.116 [Worker-78: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
11:16:42.117 [Worker-78: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
11:16:42.117 [Worker-78: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
11:18:38.769 [Framework stop - Equinox Container: e9d58cfc-78fc-44e1-be84-134ee136855a] INFO  c.b.BrowserStackPluginActivator - Stopping BrowserStack Plugin...
12:34:29.060 [main] INFO  c.b.a.BrowserStackPropertyTester - Testing : isBrowserStackEnabled
12:34:29.061 [main] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:34:29.062 [main] INFO  c.b.a.BrowserStackPropertyTester - Validation Result isBrowserStackEnabled : true P/Browserstack
12:34:29.062 [main] INFO  c.b.a.BrowserStackPropertyTester - Testing : isBrowserStackDisabled
12:34:29.063 [main] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:34:29.064 [main] INFO  c.b.a.BrowserStackPropertyTester - Validation Result isBrowserStackDisabled : false P/Browserstack
12:34:30.408 [main] INFO  c.b.a.BrowserStackPropertyTester - Testing : isBrowserStackEnabled
12:34:30.409 [main] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:34:30.412 [main] INFO  c.b.a.BrowserStackPropertyTester - Validation Result isBrowserStackEnabled : true P/Browserstack
12:34:30.413 [main] INFO  c.b.a.BrowserStackPropertyTester - Testing : isBrowserStackDisabled
12:34:30.413 [main] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:34:30.415 [main] INFO  c.b.a.BrowserStackPropertyTester - Validation Result isBrowserStackDisabled : false P/Browserstack
12:34:47.832 [main] INFO  c.b.launchers.LaunchMavenCommand - Executing maven archetype command - browserstack-sdk-archetype-integrate
12:34:47.848 [main] INFO  c.b.launchers.LaunchMavenCommand - The maven properties for launcher are [archetypeVersion=1.5, archetypeGroupId=com.browserstack, archetypeArtifactId=browserstack-sdk-archetype-integrate, BROWSERSTACK_ACCESS_KEY=YpkcjzmELw4TqeFFpk23, groupId=com.browserstack, artifactId=java-archetype-integrate, BROWSERSTACK_USERNAME=hemach_6bkmpf, BROWSERSTACK_FRAMEWORK=testng, BUILD_NAME=browserstack build, version=1.0, PROJECT_NAME=BrowserStack Sample, BROWSERSTACK_SOURCE=testng:eclipse:v1.0.8]
12:34:47.857 [Worker-43: Launching mavenrun-dca11b79-708d-4aa2-96a8-8fbe9465607b] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:35:49.684 [Worker-46: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:35:49.690 [Worker-46: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:35:49.695 [Worker-46: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:35:49.696 [Worker-46: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
12:35:51.721 [Worker-46: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:36:31.236 [Worker-52: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:36:31.239 [Worker-52: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:36:31.239 [Worker-52: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
12:38:09.052 [main] INFO  c.b.a.BrowserStackPropertyTester - Testing : isBrowserStackEnabled
12:38:09.052 [main] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:38:09.052 [main] INFO  c.b.a.BrowserStackPropertyTester - Validation Result isBrowserStackEnabled : true P/Browserstack
12:38:09.052 [main] INFO  c.b.a.BrowserStackPropertyTester - Testing : isBrowserStackDisabled
12:38:09.052 [main] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:38:09.052 [main] INFO  c.b.a.BrowserStackPropertyTester - Validation Result isBrowserStackDisabled : false P/Browserstack
12:38:12.836 [main] INFO  c.b.a.BrowserStackPropertyTester - Testing : isBrowserStackEnabled
12:38:12.836 [main] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:38:12.838 [main] INFO  c.b.a.BrowserStackPropertyTester - Validation Result isBrowserStackEnabled : true P/Browserstack
12:38:12.838 [main] INFO  c.b.a.BrowserStackPropertyTester - Testing : isBrowserStackDisabled
12:38:12.838 [main] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:38:12.839 [main] INFO  c.b.a.BrowserStackPropertyTester - Validation Result isBrowserStackDisabled : false P/Browserstack
12:38:24.696 [Worker-51: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:38:24.698 [Worker-51: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:38:24.700 [Worker-51: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:38:24.701 [Worker-51: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
12:39:41.764 [Worker-46: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:39:41.766 [Worker-46: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:39:41.769 [Worker-46: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:39:41.770 [Worker-46: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
12:43:50.151 [Worker-52: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:43:50.153 [Worker-52: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:43:50.156 [Worker-52: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:43:50.157 [Worker-52: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
12:45:54.908 [Worker-58: Launching HomePage] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:45:54.912 [Worker-58: Launching HomePage] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:45:54.912 [Worker-58: Launching HomePage] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:45:54.921 [Worker-58: Launching HomePage] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
12:50:38.658 [Worker-58: Launching HomePage] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:50:38.659 [Worker-58: Launching HomePage] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:50:38.662 [Worker-58: Launching HomePage] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:50:38.663 [Worker-58: Launching HomePage] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {}
12:51:32.726 [Worker-38: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:51:32.728 [Worker-38: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:51:32.731 [Worker-38: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:51:32.732 [Worker-38: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
12:55:23.534 [Worker-64: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:55:23.536 [Worker-64: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:55:23.539 [Worker-64: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:55:23.540 [Worker-64: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
12:59:46.000 [Worker-51: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
12:59:46.001 [Worker-51: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
12:59:46.003 [Worker-51: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
12:59:46.003 [Worker-51: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
13:00:47.112 [Worker-72: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
13:00:47.115 [Worker-72: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
13:00:47.120 [Worker-72: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
13:00:47.122 [Worker-72: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
13:05:16.598 [Worker-72: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
13:05:16.600 [Worker-72: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
13:05:16.603 [Worker-72: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
13:05:16.605 [Worker-72: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
13:09:59.482 [Worker-72: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
13:09:59.482 [Worker-72: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
13:09:59.484 [Worker-72: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
13:09:59.484 [Worker-72: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
13:25:21.455 [Worker-77: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
13:25:21.456 [Worker-77: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
13:25:21.458 [Worker-77: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
13:25:21.459 [Worker-77: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
13:34:18.394 [Worker-67: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
13:34:18.396 [Worker-67: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
13:34:18.399 [Worker-67: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
13:34:18.400 [Worker-67: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
13:42:37.241 [Worker-67: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
13:42:37.243 [Worker-67: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
13:42:37.246 [Worker-67: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
13:42:37.247 [Worker-67: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
14:27:40.131 [Worker-96: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
14:27:40.131 [Worker-96: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
14:27:40.133 [Worker-96: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
14:27:40.133 [Worker-96: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
14:33:05.019 [Worker-100: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
14:33:05.020 [Worker-100: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
14:33:05.021 [Worker-100: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
14:33:05.022 [Worker-100: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
14:34:24.425 [Worker-102: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
14:34:24.425 [Worker-102: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
14:34:24.426 [Worker-102: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
14:34:24.427 [Worker-102: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
14:39:13.336 [Worker-107: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The previous launch removed.
14:39:13.337 [Worker-107: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Existing javaagentArgline (BROWSERSTACK_JAVAAGENT_ARGLINE) in plugin prefs is 
14:39:13.339 [Worker-107: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
14:39:13.339 [Worker-107: Launching TestBrowserstack] INFO  c.b.BrowserStackPluginActivator - The environment variables for the launch configuration are {BROWSERSTACK_EXEC_SOURCE=eclipse/1.0.8}
14:49:00.394 [main] INFO  c.b.a.BrowserStackPropertyTester - Testing : isBrowserStackEnabled
14:49:00.394 [main] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
14:49:00.395 [main] INFO  c.b.a.BrowserStackPropertyTester - Validation Result isBrowserStackEnabled : true P/Browserstack
14:49:00.395 [main] INFO  c.b.a.BrowserStackPropertyTester - Testing : isBrowserStackDisabled
14:49:00.395 [main] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
14:49:00.396 [main] INFO  c.b.a.BrowserStackPropertyTester - Validation Result isBrowserStackDisabled : false P/Browserstack
14:49:02.945 [main] INFO  c.b.a.BrowserStackPropertyTester - Testing : isBrowserStackEnabled
14:49:02.945 [main] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
14:49:02.946 [main] INFO  c.b.a.BrowserStackPropertyTester - Validation Result isBrowserStackEnabled : true P/Browserstack
14:49:02.946 [main] INFO  c.b.a.BrowserStackPropertyTester - Testing : isBrowserStackDisabled
14:49:02.946 [main] INFO  c.b.BrowserStackPluginActivator - Prefs Keys []
14:49:02.947 [main] INFO  c.b.a.BrowserStackPropertyTester - Validation Result isBrowserStackDisabled : false P/Browserstack
14:49:18.448 [main] INFO  c.b.a.BrowserStackPropertyTester - Testing : isBrowserStackEnabled
